temperature_k,pressure_kpa,smiles1,x_alpha_1,x_beta_1,smiles2,x_alpha_2,x_beta_2,smiles3,x_alpha_3,x_beta_3,doi,source_url,source_dataset,source_point,source_excel_row
288.2,101.3,CCC(C)O,0.054,0.006,C=C(C)C(=O)OC,0.861,0.004000000000000004,O,0.08499999999999996,0.99,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,1,12777
288.2,101.3,CCC(C)O,0.09900000000000002,0.01,C=C(C)C(=O)OC,0.791,0.004000000000000004,O,0.10999999999999999,0.986,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,2,12778
288.2,101.3,CCC(C)O,0.171,0.015,C=C(C)C(=O)OC,0.6639999999999999,0.004000000000000004,O,0.16500000000000004,0.981,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,3,12779
288.2,101.3,CCC(C)O,0.22,0.018,C=C(C)C(=O)OC,0.5690000000000001,0.004000000000000004,O,0.21099999999999997,0.978,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,4,12780
288.2,101.3,CCC(C)O,0.257,0.02,C=C(C)C(=O)OC,0.49,0.004000000000000004,O,0.253,0.976,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,5,12781
288.2,101.3,CCC(C)O,0.293,0.022,C=C(C)C(=O)OC,0.4,0.004000000000000004,O,0.30699999999999994,0.974,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,6,12782
288.2,101.3,CCC(C)O,0.324,0.024,C=C(C)C(=O)OC,0.3200000000000001,0.003000000000000003,O,0.35599999999999987,0.973,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,7,12783
288.2,101.3,CCC(C)O,0.347,0.028,C=C(C)C(=O)OC,0.2370000000000001,0.002000000000000002,O,0.4159999999999999,0.97,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,8,12784
288.2,101.3,CCC(C)O,0.373,0.035,C=C(C)C(=O)OC,0.123,0.002000000000000002,O,0.504,0.963,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,9,12785
288.2,101.3,CCC(C)O,0.294,0.059,C=C(C)C(=O)OC,0.0,0.0,O,0.706,0.9410000000000001,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,10,12786
318.2,101.3,CCC(C)O,0.0,0.0,C=C(C)C(=O)OC,0.922,0.003000000000000003,O,0.07799999999999996,0.997,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,11,12787
318.2,101.3,CCC(C)O,0.057,0.003,C=C(C)C(=O)OC,0.834,0.004000000000000004,O,0.10899999999999999,0.993,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,12,12788
318.2,101.3,CCC(C)O,0.102,0.006,C=C(C)C(=O)OC,0.76,0.003000000000000003,O,0.138,0.991,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,13,12789
318.2,101.3,CCC(C)O,0.173,0.009,C=C(C)C(=O)OC,0.638,0.003000000000000003,O,0.18900000000000006,0.988,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,14,12790
318.2,101.3,CCC(C)O,0.222,0.011,C=C(C)C(=O)OC,0.547,0.003000000000000003,O,0.23099999999999998,0.986,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,15,12791
318.2,101.3,CCC(C)O,0.257,0.012,C=C(C)C(=O)OC,0.471,0.003000000000000003,O,0.272,0.985,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,16,12792
318.2,101.3,CCC(C)O,0.294,0.014,C=C(C)C(=O)OC,0.391,0.003000000000000003,O,0.31499999999999995,0.983,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,17,12793
318.2,101.3,CCC(C)O,0.322,0.016,C=C(C)C(=O)OC,0.3140000000000001,0.003000000000000003,O,0.3639999999999999,0.981,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,18,12794
318.2,101.3,CCC(C)O,0.348,0.019,C=C(C)C(=O)OC,0.2330000000000001,0.002000000000000002,O,0.41899999999999993,0.979,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,19,12795
318.2,101.3,CCC(C)O,0.373,0.025,C=C(C)C(=O)OC,0.12,0.001000000000000001,O,0.507,0.974,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,20,12796
318.2,101.3,CCC(C)O,0.325,0.042,C=C(C)C(=O)OC,0.0,0.0,O,0.675,0.958,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,11,21,12797
288.2,101.3,CCC(C)O,0.0,0.0,C=C(C)C(=O)OCCCC,0.949,0.0,O,0.051000000000000045,1.0,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,0,12798
288.2,101.3,CCC(C)O,0.136,0.011,C=C(C)C(=O)OCCCC,0.7969999999999999,0.0,O,0.06700000000000006,0.989,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,1,12799
288.2,101.3,CCC(C)O,0.207,0.016,C=C(C)C(=O)OCCCC,0.7070000000000001,0.0,O,0.08599999999999997,0.984,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,2,12800
288.2,101.3,CCC(C)O,0.268,0.02,C=C(C)C(=O)OCCCC,0.617,0.0,O,0.11499999999999999,0.98,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,3,12801
288.2,101.3,CCC(C)O,0.33,0.023,C=C(C)C(=O)OCCCC,0.516,0.0,O,0.15399999999999991,0.977,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,4,12802
288.2,101.3,CCC(C)O,0.388,0.026,C=C(C)C(=O)OCCCC,0.408,0.0,O,0.20399999999999996,0.974,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,5,12803
288.2,101.3,CCC(C)O,0.421,0.028,C=C(C)C(=O)OCCCC,0.3320000000000001,0.0,O,0.2469999999999999,0.972,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,6,12804
288.2,101.3,CCC(C)O,0.454,0.03,C=C(C)C(=O)OCCCC,0.244,0.0,O,0.30200000000000005,0.97,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,7,12805
288.2,101.3,CCC(C)O,0.469,0.033,C=C(C)C(=O)OCCCC,0.167,0.0,O,0.364,0.967,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,8,12806
288.2,101.3,CCC(C)O,0.463,0.038,C=C(C)C(=O)OCCCC,0.09299999999999997,0.0,O,0.44399999999999995,0.962,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,9,12807
288.2,101.3,CCC(C)O,0.294,0.059,C=C(C)C(=O)OCCCC,0.0,0.0,O,0.706,0.9410000000000001,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,10,12808
318.2,101.3,CCC(C)O,0.0,0.0,C=C(C)C(=O)OCCCC,0.9359999999999999,0.0,O,0.06400000000000006,1.0,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,11,12809
318.2,101.3,CCC(C)O,0.13,0.006,C=C(C)C(=O)OCCCC,0.788,0.0,O,0.08199999999999996,0.994,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,12,12810
318.2,101.3,CCC(C)O,0.204,0.009,C=C(C)C(=O)OCCCC,0.6940000000000001,0.0,O,0.10199999999999998,0.991,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,13,12811
318.2,101.3,CCC(C)O,0.267,0.012,C=C(C)C(=O)OCCCC,0.601,0.0,O,0.132,0.988,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,14,12812
318.2,101.3,CCC(C)O,0.327,0.014,C=C(C)C(=O)OCCCC,0.503,0.0,O,0.16999999999999993,0.986,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,15,12813
318.2,101.3,CCC(C)O,0.384,0.017,C=C(C)C(=O)OCCCC,0.397,0.0,O,0.21899999999999997,0.983,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,16,12814
318.2,101.3,CCC(C)O,0.42,0.018,C=C(C)C(=O)OCCCC,0.3200000000000001,0.0,O,0.2599999999999999,0.982,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,17,12815
318.2,101.3,CCC(C)O,0.453,0.02,C=C(C)C(=O)OCCCC,0.226,0.0,O,0.32099999999999995,0.98,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,18,12816
318.2,101.3,CCC(C)O,0.467,0.023,C=C(C)C(=O)OCCCC,0.159,0.0,O,0.374,0.977,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,19,12817
318.2,101.3,CCC(C)O,0.456,0.027,C=C(C)C(=O)OCCCC,0.08899999999999997,0.0,O,0.45500000000000007,0.973,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,20,12818
318.2,101.3,CCC(C)O,0.325,0.042,C=C(C)C(=O)OCCCC,0.0,0.0,O,0.675,0.958,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,12,21,12819
288.2,101.3,CCC(C)O,0.0,0.0,C=C(C)C(=O)OCC(C)C,0.952,0.0,O,0.04800000000000004,1.0,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,0,12820
288.2,101.3,CCC(C)O,0.134,0.011,C=C(C)C(=O)OCC(C)C,0.8,0.0,O,0.06599999999999995,0.989,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,1,12821
288.2,101.3,CCC(C)O,0.206,0.016,C=C(C)C(=O)OCC(C)C,0.7070000000000001,0.0,O,0.08699999999999997,0.984,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,2,12822
288.2,101.3,CCC(C)O,0.267,0.02,C=C(C)C(=O)OCC(C)C,0.619,0.0,O,0.11399999999999999,0.98,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,3,12823
288.2,101.3,CCC(C)O,0.329,0.023,C=C(C)C(=O)OCC(C)C,0.516,0.0,O,0.15500000000000003,0.977,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,4,12824
288.2,101.3,CCC(C)O,0.423,0.028,C=C(C)C(=O)OCC(C)C,0.327,0.0,O,0.25,0.972,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,6,12826
288.2,101.3,CCC(C)O,0.452,0.03,C=C(C)C(=O)OCC(C)C,0.236,0.0,O,0.31200000000000006,0.97,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,7,12827
288.2,101.3,CCC(C)O,0.467,0.032,C=C(C)C(=O)OCC(C)C,0.163,0.0,O,0.37,0.968,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,8,12828
288.2,101.3,CCC(C)O,0.459,0.036,C=C(C)C(=O)OCC(C)C,0.09199999999999997,0.0,O,0.44900000000000007,0.964,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,9,12829
288.2,101.3,CCC(C)O,0.294,0.059,C=C(C)C(=O)OCC(C)C,0.0,0.0,O,0.706,0.9410000000000001,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,10,12830
318.2,101.3,CCC(C)O,0.0,0.0,C=C(C)C(=O)OCC(C)C,0.926,0.0,O,0.07399999999999995,1.0,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,11,12831
318.2,101.3,CCC(C)O,0.129,0.006,C=C(C)C(=O)OCC(C)C,0.788,0.0,O,0.08299999999999996,0.994,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,12,12832
318.2,101.3,CCC(C)O,0.202,0.009,C=C(C)C(=O)OCC(C)C,0.6940000000000001,0.0,O,0.10399999999999987,0.991,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,13,12833
318.2,101.3,CCC(C)O,0.262,0.011,C=C(C)C(=O)OCC(C)C,0.607,0.0,O,0.131,0.989,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,14,12834
318.2,101.3,CCC(C)O,0.325,0.014,C=C(C)C(=O)OCC(C)C,0.497,0.0,O,0.17799999999999994,0.986,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,15,12835
318.2,101.3,CCC(C)O,0.382,0.016,C=C(C)C(=O)OCC(C)C,0.39,0.0,O,0.22799999999999998,0.984,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,16,12836
318.2,101.3,CCC(C)O,0.417,0.018,C=C(C)C(=O)OCC(C)C,0.3169999999999999,0.0,O,0.2660000000000001,0.982,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,17,12837
318.2,101.3,CCC(C)O,0.451,0.02,C=C(C)C(=O)OCC(C)C,0.221,0.0,O,0.32799999999999996,0.98,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,18,12838
318.2,101.3,CCC(C)O,0.457,0.022,C=C(C)C(=O)OCC(C)C,0.1559999999999999,0.0,O,0.3870000000000001,0.978,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,19,12839
318.2,101.3,CCC(C)O,0.454,0.027,C=C(C)C(=O)OCC(C)C,0.08899999999999997,0.0,O,0.4570000000000001,0.973,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,20,12840
318.2,101.3,CCC(C)O,0.325,0.042,C=C(C)C(=O)OCC(C)C,0.0,0.0,O,0.675,0.958,10.1021/je7002572,https://trc.nist.gov/ThermoML/10.1021/je7002572.json,13,21,12841
298.2,95.0,CCCCCCCCCCCC,0.9976,0.006000000000000005,Cc1cccc2c1sc1c(C)cccc12,0.0024,0.0004,CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,0.0,0.9936,10.1021/je100991y,https://trc.nist.gov/ThermoML/10.1021/je100991y.json,10,0,12842
298.2,95.0,CCCCCCCCCCCC,0.9955,0.005900000000000016,Cc1cccc2c1sc1c(C)cccc12,0.0045,0.0011,CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,0.0,0.993,10.1021/je100991y,https://trc.nist.gov/ThermoML/10.1021/je100991y.json,10,1,12843
298.2,95.0,CCCCCCCCCCCC,0.9935,0.005799999999999916,Cc1cccc2c1sc1c(C)cccc12,0.0065,0.0017,CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,0.0,0.9925,10.1021/je100991y,https://trc.nist.gov/ThermoML/10.1021/je100991y.json,10,2,12844
313.2,95.0,CCCCCCCCCCCC,0.9938,0.007400000000000073,Cc1cccc2c1sc1c(C)cccc12,0.0062,0.0023,CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,0.0,0.9903,10.1021/je100991y,https://trc.nist.gov/ThermoML/10.1021/je100991y.json,10,3,12845
313.2,95.0,CCCCCCCCCCCC,0.9914,0.009099999999999997,Cc1cccc2c1sc1c(C)cccc12,0.0086,0.0041,CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,0.0,0.9868,10.1021/je100991y,https://trc.nist.gov/ThermoML/10.1021/je100991y.json,10,4,12846
313.2,95.0,CCCCCCCCCCCC,0.9899,0.01140000000000008,Cc1cccc2c1sc1c(C)cccc12,0.0101,0.0053,CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,0.0,0.9833,10.1021/je100991y,https://trc.nist.gov/ThermoML/10.1021/je100991y.json,10,5,12847
298.2,95.0,CCCCCCCCCCCC,0.9973,0.003099999999999992,Cc1cccc2c1sc1c(C)cccc12,0.0027,0.0002,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,0.0,0.9967,10.1021/je100991y,https://trc.nist.gov/ThermoML/10.1021/je100991y.json,15,0,12848
298.2,95.0,CCCCCCCCCCCC,0.9943,0.003300000000000081,Cc1cccc2c1sc1c(C)cccc12,0.0057,0.0005,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,0.0,0.9962,10.1021/je100991y,https://trc.nist.gov/ThermoML/10.1021/je100991y.json,15,1,12849
298.2,95.0,CCCCCCCCCCCC,0.9903,0.003000000000000003,Cc1cccc2c1sc1c(C)cccc12,0.0097,0.0009,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,0.0,0.9961,10.1021/je100991y,https://trc.nist.gov/ThermoML/10.1021/je100991y.json,15,2,12850
313.2,95.0,CCCCCCCCCCCC,0.9928,0.004499999999999948,Cc1cccc2c1sc1c(C)cccc12,0.0072,0.0007,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,0.0,0.9948,10.1021/je100991y,https://trc.nist.gov/ThermoML/10.1021/je100991y.json,15,3,12851
313.2,95.0,CCCCCCCCCCCC,0.9894,0.004800000000000026,Cc1cccc2c1sc1c(C)cccc12,0.0106,0.0014,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,0.0,0.9938,10.1021/je100991y,https://trc.nist.gov/ThermoML/10.1021/je100991y.json,15,4,12852
313.2,95.0,CCCCCCCCCCCC,0.9865,0.004399999999999959,Cc1cccc2c1sc1c(C)cccc12,0.0135,0.002,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,0.0,0.9936,10.1021/je100991y,https://trc.nist.gov/ThermoML/10.1021/je100991y.json,15,5,12853
288.15,101.325,CCO,0.0959,0.0207,CO,0.8023,0.1484,CC1=CCC2CC1C2(C)C,0.1018,0.8309,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,8,0,12854
288.15,101.325,CCO,0.1528,0.0472,CO,0.7134,0.185,CC1=CCC2CC1C2(C)C,0.13379999999999992,0.7678,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,8,1,12855
288.15,101.325,CCO,0.208,0.0797,CO,0.6125,0.2101,CC1=CCC2CC1C2(C)C,0.1795,0.7101999999999999,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,8,2,12856
288.15,101.325,CCO,0.2309,0.124,CO,0.5271,0.2632,CC1=CCC2CC1C2(C)C,0.242,0.6128,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,8,3,12857
288.15,101.325,CCO,0.2469,0.186,CO,0.4397,0.3245,CC1=CCC2CC1C2(C)C,0.3134,0.48950000000000005,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,8,4,12858
298.15,101.325,CCO,0.0887,0.0271,CO,0.7944,0.1931,CC1=CCC2CC1C2(C)C,0.1169,0.7798,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,8,5,12859
298.15,101.325,CCO,0.1409,0.0576,CO,0.6913,0.2411,CC1=CCC2CC1C2(C)C,0.16779999999999995,0.7013,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,8,6,12860
298.15,101.325,CCO,0.1691,0.0864,CO,0.6167,0.2834,CC1=CCC2CC1C2(C)C,0.21419999999999995,0.6302,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,8,7,12861
298.15,101.325,CCO,0.1865,0.118,CO,0.567,0.3153,CC1=CCC2CC1C2(C)C,0.24650000000000005,0.5667,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,8,8,12862
308.15,101.325,CCO,0.0261,0.0064,CO,0.8526,0.222,CC1=CCC2CC1C2(C)C,0.12129999999999996,0.7716000000000001,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,8,9,12863
308.15,101.325,CCO,0.0499,0.016,CO,0.8177,0.2466,CC1=CCC2CC1C2(C)C,0.13240000000000007,0.7374,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,8,10,12864
308.15,101.325,CCO,0.0776,0.0317,CO,0.7678,0.2659,CC1=CCC2CC1C2(C)C,0.15459999999999996,0.7023999999999999,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,8,11,12865
308.15,101.325,CCO,0.1092,0.0636,CO,0.7001,0.3469,CC1=CCC2CC1C2(C)C,0.1907000000000001,0.5895,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,8,12,12866
288.15,101.325,CCO,0.0647,0.0207,CO,0.8084,0.2141,C=C1CCC2CC1C2(C)C,0.1269,0.7652,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,9,0,12867
288.15,101.325,CCO,0.1179,0.0469,CO,0.7232,0.2537,C=C1CCC2CC1C2(C)C,0.15890000000000004,0.6994,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,9,1,12868
288.15,101.325,CCO,0.1512,0.062,CO,0.6603,0.2678,C=C1CCC2CC1C2(C)C,0.1885,0.6702,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,9,2,12869
288.15,101.325,CCO,0.172,0.0947,CO,0.592,0.3208,C=C1CCC2CC1C2(C)C,0.236,0.5845,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,9,3,12870
298.15,101.325,CCO,0.0423,0.0155,CO,0.8162,0.2621,C=C1CCC2CC1C2(C)C,0.14149999999999996,0.7223999999999999,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,9,4,12871
298.15,101.325,CCO,0.0813,0.0341,CO,0.7574,0.2834,C=C1CCC2CC1C2(C)C,0.1613,0.6825,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,9,5,12872
298.15,101.325,CCO,0.1029,0.0556,CO,0.6997,0.3228,C=C1CCC2CC1C2(C)C,0.19740000000000002,0.6216,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,9,6,12873
298.15,101.325,CCO,0.1302,0.0731,CO,0.6349,0.3687,C=C1CCC2CC1C2(C)C,0.2349,0.5582,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,9,7,12874
308.15,101.325,CCO,0.014,0.0049,CO,0.8213,0.3339,C=C1CCC2CC1C2(C)C,0.16469999999999996,0.6612,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,9,8,12875
308.15,101.325,CCO,0.0254,0.0171,CO,0.7884,0.3686,C=C1CCC2CC1C2(C)C,0.18620000000000003,0.6143000000000001,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,9,9,12876
308.15,101.325,CCO,0.042,0.0297,CO,0.7527,0.3974,C=C1CCC2CC1C2(C)C,0.20529999999999993,0.5729,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,9,10,12877
308.15,101.325,CCO,0.0498,0.0347,CO,0.7418,0.4609,C=C1CCC2CC1C2(C)C,0.20840000000000003,0.5044,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,9,11,12878
308.15,101.325,CCO,0.0562,0.0401,CO,0.6881,0.5077,C=C1CCC2CC1C2(C)C,0.2556999999999999,0.45219999999999994,10.1021/je800407h,https://trc.nist.gov/ThermoML/10.1021/je800407h.json,9,12,12879
296.15,101.0,CCO,0.04779999999999995,0.02310000000000001,CCOC(=O)OCC,0.0107,0.733,O,0.9415,0.2439,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,0,12880
296.15,101.0,CCO,0.1812,0.2802,CCOC(=O)OCC,0.0276,0.271,O,0.7912,0.4488,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,13,12881
296.15,101.0,CCO,0.0,0.0,CCOC(=O)OCC,0.0075,0.7866,O,0.9925,0.21340000000000003,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,16,12882
296.15,101.0,CCO,0.09130000000000005,0.1060000000000001,CCOC(=O)OCC,0.0111,0.6243,O,0.8976,0.26969999999999994,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,17,12883
296.15,101.0,CCO,0.1194999999999999,0.1689000000000001,CCOC(=O)OCC,0.0117,0.5221,O,0.8688000000000001,0.30899999999999994,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,18,12884
296.15,101.0,CCO,0.1413,0.2195,CCOC(=O)OCC,0.0161,0.4363,O,0.8426,0.34419999999999995,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,27,12885
296.15,101.0,CCO,0.1579999999999999,0.252,CCOC(=O)OCC,0.0197,0.3652,O,0.8223000000000001,0.38280000000000003,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,38,12886
303.15,101.0,CCO,0.08760000000000001,0.1174999999999999,CCOC(=O)OCC,0.0121,0.5946,O,0.9003,0.28790000000000004,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,7,12887
303.15,101.0,CCO,0.1331,0.2206999999999999,CCOC(=O)OCC,0.0162,0.4161,O,0.8507,0.3632000000000001,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,19,12888
303.15,101.0,CCO,0.1734,0.2711,CCOC(=O)OCC,0.0283,0.2603,O,0.7983,0.4686,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,20,12889
303.15,101.0,CCO,0.1510999999999999,0.2503,CCOC(=O)OCC,0.0197,0.3448,O,0.8292000000000002,0.40490000000000004,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,21,12890
303.15,101.0,CCO,0.0,0.0,CCOC(=O)OCC,0.0096,0.7759,O,0.9904,0.22409999999999997,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,23,12891
303.15,101.0,CCO,0.1135,0.1798,CCOC(=O)OCC,0.0141,0.4958,O,0.8724000000000001,0.3244,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,24,12892
303.15,101.0,CCO,0.04409999999999992,0.02829999999999999,CCOC(=O)OCC,0.0098,0.7161,O,0.9461,0.25560000000000005,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,33,12893
318.15,101.0,CCO,0.07819999999999994,0.1326000000000001,CCOC(=O)OCC,0.0129,0.5537,O,0.9089,0.31369999999999987,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,3,12894
318.15,101.0,CCO,0.09710000000000008,0.1937,CCOC(=O)OCC,0.0146,0.4345,O,0.8882999999999999,0.3718,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,15,12895
318.15,101.0,CCO,0.1412,0.25,CCOC(=O)OCC,0.0205,0.2951,O,0.8383,0.4549000000000001,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,25,12896
318.15,101.0,CCO,0.1244000000000001,0.2305999999999999,CCOC(=O)OCC,0.0174,0.3513000000000001,O,0.8581999999999999,0.4181,10.1021/je300094j,https://trc.nist.gov/ThermoML/10.1021/je300094j.json,2,26,12897
