component_1_original_name,component_1_formula,smiles1,component_2_original_name,component_2_formula,smiles2,component_3_original_name,component_3_formula,smiles3,quality_check_1,quality_check_2,pressure_mmhg,temperature_c,x1,x2,y1,y2,doi,original_excel_row,quarantine_reason
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,158.34,0.8393,0.1046,0.8991,0.0655,10.1016/j.jct.2012.10.017,4147,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,157.6,0.8782,0.0799,0.9231,0.0479,10.1016/j.jct.2012.10.017,4148,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,157.0,0.9075,0.0604,0.9402,0.0358,10.1016/j.jct.2012.10.017,4149,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,156.5,0.9321,0.0427,0.9556,0.0253,10.1016/j.jct.2012.10.017,4150,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,173.36,0.0527,0.8461,0.0823,0.8325,10.1016/j.jct.2012.10.017,4151,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,171.68,0.1437,0.7525,0.2108,0.7027,10.1016/j.jct.2012.10.017,4152,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,169.67,0.2882,0.6045,0.3523,0.5213,10.1016/j.jct.2012.10.017,4153,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,167.21,0.4053,0.4868,0.5253,0.3735,10.1016/j.jct.2012.10.017,4154,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,163.67,0.5622,0.3371,0.687,0.2733,10.1016/j.jct.2012.10.017,4155,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,173.42,0.0593,0.7518,0.074,0.7361,10.1016/j.jct.2012.10.017,4156,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,172.28,0.1634,0.6532,0.2106,0.6095,10.1016/j.jct.2012.10.017,4157,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,164.59,0.5071,0.2416,0.6411,0.1575,10.1016/j.jct.2012.10.017,4158,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,162.71,0.5936,0.1491,0.7266,0.1113,10.1016/j.jct.2012.10.017,4159,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,161.22,0.6837,0.0575,0.7829,0.0319,10.1016/j.jct.2012.10.017,4160,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,173.83,0.1324,0.4606,0.2005,0.4337,10.1016/j.jct.2012.10.017,4161,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,171.13,0.2227,0.3805,0.3363,0.3178,10.1016/j.jct.2012.10.017,4162,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,169.18,0.3171,0.2825,0.4381,0.2356,10.1016/j.jct.2012.10.017,4163,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,166.58,0.4297,0.1789,0.5672,0.1262,10.1016/j.jct.2012.10.017,4164,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,162.88,0.5845,0.0056,0.7113,0.0037,10.1016/j.jct.2012.10.017,4165,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,173.89,0.1033,0.3954,0.1554,0.3706,10.1016/j.jct.2012.10.017,4166,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,171.3,0.2135,0.2691,0.3117,0.2288,10.1016/j.jct.2012.10.017,4167,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,169.02,0.3174,0.1625,0.4358,0.1273,10.1016/j.jct.2012.10.017,4168,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,173.62,0.1268,0.2734,0.1925,0.2507,10.1016/j.jct.2012.10.017,4169,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,171.12,0.2317,0.1652,0.3374,0.1386,10.1016/j.jct.2012.10.017,4170,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,169.5,0.3018,0.0878,0.4175,0.0642,10.1016/j.jct.2012.10.017,4171,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,174.43,0.0983,0.1901,0.1395,0.1787,10.1016/j.jct.2012.10.017,4172,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,171.46,0.2075,0.0831,0.3024,0.0578,10.1016/j.jct.2012.10.017,4173,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,173.97,0.1058,0.0874,0.1596,0.0723,10.1016/j.jct.2012.10.017,4174,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,174.61,0.0536,0.0489,0.1236,0.0433,10.1016/j.jct.2012.10.017,4175,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,92.25,0.0,1.0,0.0,0.759,10.1016/j.jct.2014.07.021,4284,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,91.67,0.001,0.999,0.028,0.721,10.1016/j.jct.2014.07.021,4285,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,91.31,0.002,0.998,0.049,0.721,10.1016/j.jct.2014.07.021,4286,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,91.06,0.003,0.997,0.062,0.712,10.1016/j.jct.2014.07.021,4287,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,90.68,0.004,0.996,0.078,0.707,10.1016/j.jct.2014.07.021,4288,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,90.02,0.006,0.994,0.113,0.686,10.1016/j.jct.2014.07.021,4289,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,89.78,0.007,0.993,0.117,0.687,10.1016/j.jct.2014.07.021,4290,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,89.6,0.008,0.992,0.123,0.689,10.1016/j.jct.2014.07.021,4291,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,89.41,0.009,0.991,0.137,0.687,10.1016/j.jct.2014.07.021,4292,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,89.27,0.011,0.989,0.143,0.688,10.1016/j.jct.2014.07.021,4293,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,89.12,0.011,0.988,0.153,0.685,10.1016/j.jct.2014.07.021,4294,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,89.18,0.012,0.988,0.157,0.681,10.1016/j.jct.2014.07.021,4295,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,89.21,0.012,0.988,0.159,0.683,10.1016/j.jct.2014.07.021,4296,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,89.37,0.012,0.988,0.164,0.683,10.1016/j.jct.2014.07.021,4297,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,89.64,0.014,0.986,0.172,0.692,10.1016/j.jct.2014.07.021,4298,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,89.71,0.014,0.986,0.178,0.688,10.1016/j.jct.2014.07.021,4299,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,89.96,0.015,0.985,0.179,0.697,10.1016/j.jct.2014.07.021,4300,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,90.17,0.015,0.985,0.187,0.699,10.1016/j.jct.2014.07.021,4301,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,90.78,0.016,0.984,0.203,0.714,10.1016/j.jct.2014.07.021,4302,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,90.99,0.017,0.983,0.204,0.725,10.1016/j.jct.2014.07.021,4303,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,对二甲苯,C8H10,CC1=CC=C(C=C1)C,-1,-1,759.812,92.7,0.021,0.979,0.246,0.754,10.1016/j.jct.2014.07.021,4304,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,84.0,0.012,0.014,0.015,0.548,10.1016/j.fluid.2014.10.038,5056,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,84.03,0.044,0.014,0.038,0.536,10.1016/j.fluid.2014.10.038,5057,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,83.44,0.102,0.025,0.066,0.527,10.1016/j.fluid.2014.10.038,5058,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,83.39,0.135,0.033,0.073,0.528,10.1016/j.fluid.2014.10.038,5059,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,83.38,0.156,0.034,0.077,0.531,10.1016/j.fluid.2014.10.038,5060,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,83.42,0.196,0.054,0.084,0.531,10.1016/j.fluid.2014.10.038,5061,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,83.44,0.234,0.054,0.089,0.53,10.1016/j.fluid.2014.10.038,5062,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,83.49,0.264,0.077,0.093,0.534,10.1016/j.fluid.2014.10.038,5063,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,83.61,0.313,0.095,0.097,0.536,10.1016/j.fluid.2014.10.038,5064,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,83.74,0.366,0.145,0.104,0.542,10.1016/j.fluid.2014.10.038,5065,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,83.89,0.404,0.156,0.108,0.545,10.1016/j.fluid.2014.10.038,5066,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,84.22,0.461,0.204,0.117,0.548,10.1016/j.fluid.2014.10.038,5067,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,84.7,0.496,0.264,0.13,0.561,10.1016/j.fluid.2014.10.038,5068,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,85.02,0.506,0.299,0.138,0.562,10.1016/j.fluid.2014.10.038,5069,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,85.54,0.497,0.375,0.152,0.586,10.1016/j.fluid.2014.10.038,5070,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,86.05,0.494,0.404,0.159,0.603,10.1016/j.fluid.2014.10.038,5071,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,86.61,0.483,0.436,0.165,0.613,10.1016/j.fluid.2014.10.038,5072,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,87.4,0.468,0.478,0.176,0.633,10.1016/j.fluid.2014.10.038,5073,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,88.38,0.451,0.515,0.194,0.661,10.1016/j.fluid.2014.10.038,5074,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,89.34,0.44,0.537,0.204,0.69,10.1016/j.fluid.2014.10.038,5075,unmatched
1-丁醇,C4H10O,CCCCO,水,H2O,,甲苯,C7H8,CC1=CC=CC=C1,-1,-1,759.812,89.81,0.432,0.549,0.211,0.697,10.1016/j.fluid.2014.10.038,5076,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,58.96,0.114,0.773,0.274,0.675,10.1016/j.fluid.2013.10.060,5077,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,60.98,0.114,0.664,0.252,0.641,10.1016/j.fluid.2013.10.060,5078,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,62.99,0.113,0.563,0.236,0.599,10.1016/j.fluid.2013.10.060,5079,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,65.01,0.112,0.467,0.223,0.551,10.1016/j.fluid.2013.10.060,5080,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,67.07,0.11,0.375,0.212,0.497,10.1016/j.fluid.2013.10.060,5081,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,69.73,0.104,0.28,0.201,0.422,10.1016/j.fluid.2013.10.060,5082,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,72.41,0.101,0.192,0.197,0.332,10.1016/j.fluid.2013.10.060,5083,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,75.7,0.097,0.105,0.199,0.213,10.1016/j.fluid.2013.10.060,5084,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,73.13,0.182,0.103,0.298,0.216,10.1016/j.fluid.2013.10.060,5085,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,69.97,0.186,0.184,0.285,0.331,10.1016/j.fluid.2013.10.060,5086,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,67.16,0.193,0.271,0.279,0.418,10.1016/j.fluid.2013.10.060,5087,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,64.67,0.198,0.361,0.28,0.491,10.1016/j.fluid.2013.10.060,5088,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,62.36,0.201,0.463,0.283,0.555,10.1016/j.fluid.2013.10.060,5089,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,60.22,0.199,0.571,0.288,0.607,10.1016/j.fluid.2013.10.060,5090,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,58.3,0.195,0.686,0.299,0.649,10.1016/j.fluid.2013.10.060,5091,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,58.21,0.295,0.587,0.319,0.631,10.1016/j.fluid.2013.10.060,5092,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,60.12,0.292,0.488,0.317,0.586,10.1016/j.fluid.2013.10.060,5093,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,62.24,0.29,0.389,0.318,0.529,10.1016/j.fluid.2013.10.060,5094,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,64.59,0.288,0.295,0.325,0.458,10.1016/j.fluid.2013.10.060,5095,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,67.48,0.285,0.2,0.34,0.365,10.1016/j.fluid.2013.10.060,5096,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,70.9,0.283,0.109,0.367,0.24,10.1016/j.fluid.2013.10.060,5097,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,69.73,0.38,0.102,0.413,0.252,10.1016/j.fluid.2013.10.060,5098,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,66.18,0.387,0.19,0.377,0.38,10.1016/j.fluid.2013.10.060,5099,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,63.14,0.393,0.284,0.356,0.478,10.1016/j.fluid.2013.10.060,5100,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,60.5,0.388,0.396,0.341,0.558,10.1016/j.fluid.2013.10.060,5101,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,58.36,0.393,0.497,0.337,0.616,10.1016/j.fluid.2013.10.060,5102,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,58.57,0.493,0.399,0.351,0.599,10.1016/j.fluid.2013.10.060,5103,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,61.93,0.468,0.282,0.368,0.503,10.1016/j.fluid.2013.10.060,5104,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,64.8,0.47,0.194,0.394,0.416,10.1016/j.fluid.2013.10.060,5105,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,68.41,0.463,0.108,0.435,0.287,10.1016/j.fluid.2013.10.060,5106,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,67.42,0.565,0.104,0.464,0.31,10.1016/j.fluid.2013.10.060,5107,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,63.01,0.577,0.196,0.408,0.459,10.1016/j.fluid.2013.10.060,5108,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,59.15,0.586,0.295,0.374,0.566,10.1016/j.fluid.2013.10.060,5109,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,60.86,0.689,0.193,0.413,0.517,10.1016/j.fluid.2013.10.060,5110,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,65.55,0.68,0.103,0.483,0.361,10.1016/j.fluid.2013.10.060,5111,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,60.94,0.795,0.147,0.444,0.519,10.1016/j.fluid.2013.10.060,5112,unmatched
乙醇,C2H6O,CCO,正己烷,C6H14,CCCCCC,四氢吡喃,C5H10O,C1CCOCC1,-1,-1,705.058,65.53,0.828,0.074,0.547,0.37,10.1016/j.fluid.2013.10.060,5113,unmatched
